name,owner,stargazerCount,created_at,current_date,time_since_created_at_in_seconds,releases_count,url
nanohttpd,NanoHttpd,6935,2012-08-10T21:52:42Z,2024-09-21 22:01:17.105717+00:00,382320515.105717,3,https://github.com/NanoHttpd/nanohttpd
KnowStreaming,didi,6916,2020-03-19T05:13:51Z,2024-09-21 22:01:17.105717+00:00,142361246.105717,23,https://github.com/didi/KnowStreaming
DroidPlugin,DroidPluginTeam,6893,2015-08-27T11:14:57Z,2024-09-21 22:01:17.105717+00:00,286281980.105717,2,https://github.com/DroidPluginTeam/DroidPlugin
MinecraftForge,MinecraftForge,6888,2012-01-30T01:35:01Z,2024-09-21 22:01:17.105717+00:00,399068776.105717,0,https://github.com/MinecraftForge/MinecraftForge
okhttputils,hongyangAndroid,6877,2015-08-17T14:53:29Z,2024-09-21 22:01:17.105717+00:00,287132868.105717,0,https://github.com/hongyangAndroid/okhttputils
error-prone,google,6823,2014-08-21T23:26:50Z,2024-09-21 22:01:17.105717+00:00,318292467.105717,47,https://github.com/google/error-prone
HMCL,HMCL-dev,6812,2015-06-22T08:06:03Z,2024-09-21 22:01:17.105717+00:00,291995714.105717,214,https://github.com/HMCL-dev/HMCL
rest-assured,rest-assured,6810,2010-10-21T08:35:43Z,2024-09-21 22:01:17.105717+00:00,439305934.105717,0,https://github.com/rest-assured/rest-assured
LSPatch,LSPosed,6806,2021-03-01T19:38:36Z,2024-09-21 22:01:17.105717+00:00,112328561.105717,9,https://github.com/LSPosed/LSPatch
alluxio,Alluxio,6805,2012-12-21T17:43:46Z,2024-09-21 22:01:17.105717+00:00,370844251.105717,61,https://github.com/Alluxio/alluxio
netty-socketio,mrniko,6772,2012-01-12T11:43:49Z,2024-09-21 22:01:17.105717+00:00,400587448.105717,17,https://github.com/mrniko/netty-socketio
PowerJob,PowerJob,6768,2020-03-16T09:19:55Z,2024-09-21 22:01:17.105717+00:00,142605682.105717,49,https://github.com/PowerJob/PowerJob
jvm-sandbox,alibaba,6761,2017-08-03T02:55:31Z,2024-09-21 22:01:17.105717+00:00,225227146.105717,13,https://github.com/alibaba/jvm-sandbox
walle,Meituan-Dianping,6756,2017-01-10T03:39:25Z,2024-09-21 22:01:17.105717+00:00,242936512.105717,1,https://github.com/Meituan-Dianping/walle
react-native-push-notification,zo0r,6752,2015-12-14T19:53:36Z,2024-09-21 22:01:17.105717+00:00,276833261.105717,35,https://github.com/zo0r/react-native-push-notification
angel,Angel-ML,6728,2017-04-25T05:57:43Z,2024-09-21 22:01:17.105717+00:00,233856214.105717,19,https://github.com/Angel-ML/angel
AndroidAutoLayout,hongyangAndroid,6675,2015-11-19T02:09:11Z,2024-09-21 22:01:17.105717+00:00,279057126.105717,0,https://github.com/hongyangAndroid/AndroidAutoLayout
JavaTutorial,h2pl,6671,2018-05-01T15:57:21Z,2024-09-21 22:01:17.105717+00:00,201765836.105717,1,https://github.com/h2pl/JavaTutorial
AndroidPerformanceMonitor,markzhai,6660,2016-01-17T05:23:22Z,2024-09-21 22:01:17.105717+00:00,273947875.105717,0,https://github.com/markzhai/AndroidPerformanceMonitor
mybatis-generator-gui,zouzg,6659,2016-05-08T22:39:39Z,2024-09-21 22:01:17.105717+00:00,264208898.105717,16,https://github.com/zouzg/mybatis-generator-gui
rabbitmq-tutorials,rabbitmq,6632,2010-09-21T11:41:26Z,2024-09-21 22:01:17.105717+00:00,441886791.105717,0,https://github.com/rabbitmq/rabbitmq-tutorials
AndPermission,yanzhenjie,6625,2016-09-11T05:17:34Z,2024-09-21 22:01:17.105717+00:00,253385023.105717,0,https://github.com/yanzhenjie/AndPermission
haven,guardianproject,6616,2017-03-01T03:20:03Z,2024-09-21 22:01:17.105717+00:00,238617674.105717,37,https://github.com/guardianproject/haven
PojavLauncher,PojavLauncherTeam,6596,2020-03-11T03:22:54Z,2024-09-21 22:01:17.105717+00:00,143059103.105717,125,https://github.com/PojavLauncherTeam/PojavLauncher
storm,apache,6590,2013-11-05T08:00:14Z,2024-09-21 22:01:17.105717+00:00,343317663.105717,0,https://github.com/apache/storm
BookReader,smuyyh,6568,2016-08-03T05:17:27Z,2024-09-21 22:01:17.105717+00:00,256754630.105717,0,https://github.com/smuyyh/BookReader
Toasty,GrenderG,6567,2017-01-18T18:52:41Z,2024-09-21 22:01:17.105717+00:00,242190516.105717,19,https://github.com/GrenderG/Toasty
springBoot,527515025,6511,2016-11-07T02:13:31Z,2024-09-21 22:01:17.105717+00:00,248471266.105717,0,https://github.com/527515025/springBoot
ansj_seg,NLPchina,6479,2012-09-05T05:56:24Z,2024-09-21 22:01:17.105717+00:00,380131493.105717,3,https://github.com/NLPchina/ansj_seg
processing,processing,6469,2013-01-24T21:17:22Z,2024-09-21 22:01:17.105717+00:00,367893835.105717,48,https://github.com/processing/processing
AndroidPicker,gzu-liyujiang,6460,2015-10-21T14:21:16Z,2024-09-21 22:01:17.105717+00:00,281518801.105717,56,https://github.com/gzu-liyujiang/AndroidPicker
RoundedImageView,vinc3m1,6441,2013-02-22T01:17:37Z,2024-09-21 22:01:17.105717+00:00,365460220.105717,19,https://github.com/vinc3m1/RoundedImageView
Leaf,Meituan-Dianping,6424,2018-12-11T07:41:35Z,2024-09-21 22:01:17.105717+00:00,182441982.105717,0,https://github.com/Meituan-Dianping/Leaf
itstack-demo-design,fuzhengwei,6415,2020-05-20T13:45:30Z,2024-09-21 22:01:17.105717+00:00,136973747.105717,0,https://github.com/fuzhengwei/itstack-demo-design
AndroidProject,getActivity,6407,2018-10-23T10:30:55Z,2024-09-21 22:01:17.105717+00:00,186665422.105717,17,https://github.com/getActivity/AndroidProject
Android-Image-Cropper,ArthurHub,6388,2015-01-15T10:49:37Z,2024-09-21 22:01:17.105717+00:00,305637100.105717,32,https://github.com/ArthurHub/Android-Image-Cropper
Android-skin-support,ximsfei,6388,2017-01-12T15:03:54Z,2024-09-21 22:01:17.105717+00:00,242722643.105717,0,https://github.com/ximsfei/Android-skin-support
zeppelin,apache,6380,2015-03-25T07:00:06Z,2024-09-21 22:01:17.105717+00:00,299689271.105717,0,https://github.com/apache/zeppelin
android-floating-action-button,zendesk,6375,2014-09-19T06:49:21Z,2024-09-21 22:01:17.105717+00:00,315846716.105717,0,https://github.com/zendesk/android-floating-action-button
springcloud-learning,macrozheng,6358,2019-09-07T02:36:16Z,2024-09-21 22:01:17.105717+00:00,159132301.105717,0,https://github.com/macrozheng/springcloud-learning
Spring-Cloud-Platform,wxiaoqi,6352,2017-05-25T10:35:26Z,2024-09-21 22:01:17.105717+00:00,231247551.105717,3,https://github.com/wxiaoqi/Spring-Cloud-Platform
JimuReport,jeecgboot,6342,2019-12-05T12:25:59Z,2024-09-21 22:01:17.105717+00:00,151407318.105717,21,https://github.com/jeecgboot/JimuReport
WukongCRM-11.0-JAVA,WuKongOpenSource,6334,2021-04-06T10:58:55Z,2024-09-21 22:01:17.105717+00:00,109249342.105717,0,https://github.com/WuKongOpenSource/WukongCRM-11.0-JAVA
junit5,junit-team,6327,2015-01-11T19:06:10Z,2024-09-21 22:01:17.105717+00:00,305952907.105717,71,https://github.com/junit-team/junit5
DependencyCheck,jeremylong,6317,2012-09-03T20:43:30Z,2024-09-21 22:01:17.105717+00:00,380251067.105717,75,https://github.com/jeremylong/DependencyCheck
ion,koush,6294,2013-05-22T07:41:23Z,2024-09-21 22:01:17.105717+00:00,357747594.105717,0,https://github.com/koush/ion
smali,JesusFreke,6294,2012-09-23T19:51:16Z,2024-09-21 22:01:17.105717+00:00,378526201.105717,0,https://github.com/JesusFreke/smali
wiremock,wiremock,6287,2011-10-09T20:27:24Z,2024-09-21 22:01:17.105717+00:00,408764033.105717,44,https://github.com/wiremock/wiremock
JFoenix,sshahine,6286,2015-09-08T14:04:24Z,2024-09-21 22:01:17.105717+00:00,285235013.105717,0,https://github.com/sshahine/JFoenix
remusic,aa112901,6277,2016-03-24T06:20:39Z,2024-09-21 22:01:17.105717+00:00,268155638.105717,0,https://github.com/aa112901/remusic
AntennaPod,AntennaPod,6275,2012-07-31T10:25:08Z,2024-09-21 22:01:17.105717+00:00,383225769.105717,56,https://github.com/AntennaPod/AntennaPod
async-http-client,AsyncHttpClient,6271,2011-03-07T13:41:46Z,2024-09-21 22:01:17.105717+00:00,427450771.105717,3,https://github.com/AsyncHttpClient/async-http-client
gnirehtet,Genymobile,6265,2017-02-09T16:01:13Z,2024-09-21 22:01:17.105717+00:00,240300004.105717,12,https://github.com/Genymobile/gnirehtet
quartz,quartz-scheduler,6240,2016-03-07T14:05:37Z,2024-09-21 22:01:17.105717+00:00,269596540.105717,4,https://github.com/quartz-scheduler/quartz
richeditor-android,wasabeef,6233,2015-03-30T16:19:20Z,2024-09-21 22:01:17.105717+00:00,299223717.105717,0,https://github.com/wasabeef/richeditor-android
jsonschema2pojo,joelittlejohn,6224,2013-06-22T22:28:53Z,2024-09-21 22:01:17.105717+00:00,355015944.105717,63,https://github.com/joelittlejohn/jsonschema2pojo
byte-buddy,raphw,6221,2013-11-25T19:38:03Z,2024-09-21 22:01:17.105717+00:00,341547794.105717,284,https://github.com/raphw/byte-buddy
spring-cloud-examples,ityouknow,6217,2017-04-28T08:48:53Z,2024-09-21 22:01:17.105717+00:00,233586744.105717,0,https://github.com/ityouknow/spring-cloud-examples
from-java-to-kotlin,amitshekhariitbhu,6192,2017-05-21T11:56:27Z,2024-09-21 22:01:17.105717+00:00,231588290.105717,0,https://github.com/amitshekhariitbhu/from-java-to-kotlin
iceberg,apache,6186,2018-11-19T16:26:46Z,2024-09-21 22:01:17.105717+00:00,184311271.105717,22,https://github.com/apache/iceberg
config,lightbend,6150,2011-12-06T08:02:29Z,2024-09-21 22:01:17.105717+00:00,403797528.105717,1,https://github.com/lightbend/config
SwipeBackLayout,ikew0ng,6126,2013-08-25T03:36:12Z,2024-09-21 22:01:17.105717+00:00,349554305.105717,0,https://github.com/ikew0ng/SwipeBackLayout
jOOQ,jOOQ,6109,2011-04-17T10:43:33Z,2024-09-21 22:01:17.105717+00:00,423919064.105717,59,https://github.com/jOOQ/jOOQ
MaterialEditText,rengwuxian,6106,2014-10-30T10:07:23Z,2024-09-21 22:01:17.105717+00:00,312292434.105717,19,https://github.com/rengwuxian/MaterialEditText
graphql-java,graphql-java,6100,2015-07-06T06:52:20Z,2024-09-21 22:01:17.105717+00:00,290790537.105717,82,https://github.com/graphql-java/graphql-java
1brc,gunnarmorling,6096,2023-12-28T09:13:24Z,2024-09-21 22:01:17.105717+00:00,23201273.105717,0,https://github.com/gunnarmorling/1brc
hazelcast,hazelcast,6089,2012-03-21T12:25:18Z,2024-09-21 22:01:17.105717+00:00,394623359.105717,200,https://github.com/hazelcast/hazelcast
NumberProgressBar,daimajia,6068,2014-05-01T08:54:25Z,2024-09-21 22:01:17.105717+00:00,328021612.105717,3,https://github.com/daimajia/NumberProgressBar
grafika,google,6064,2013-12-19T18:36:53Z,2024-09-21 22:01:17.105717+00:00,339477864.105717,1,https://github.com/google/grafika
micronaut-core,micronaut-projects,6043,2018-03-07T12:05:08Z,2024-09-21 22:01:17.105717+00:00,206531769.105717,248,https://github.com/micronaut-projects/micronaut-core
EffectiveAndroidUI,pedrovgs,6034,2014-07-04T08:42:20Z,2024-09-21 22:01:17.105717+00:00,322492737.105717,0,https://github.com/pedrovgs/EffectiveAndroidUI
dynamic-load-apk,singwhatiwanna,6025,2014-03-30T11:51:00Z,2024-09-21 22:01:17.105717+00:00,330775817.105717,0,https://github.com/singwhatiwanna/dynamic-load-apk
smile,haifengl,6008,2014-11-20T16:28:12Z,2024-09-21 22:01:17.105717+00:00,310455185.105717,28,https://github.com/haifengl/smile
material,rey5137,6008,2014-12-09T12:07:32Z,2024-09-21 22:01:17.105717+00:00,308829225.105717,10,https://github.com/rey5137/material
LeetCode-Book,krahets,5994,2021-12-17T14:16:02Z,2024-09-21 22:01:17.105717+00:00,87205515.105717,0,https://github.com/krahets/LeetCode-Book
physical-web,google,5993,2014-09-30T18:32:14Z,2024-09-21 22:01:17.105717+00:00,314854143.105717,17,https://github.com/google/physical-web
j2objc,google,5989,2014-01-30T20:19:56Z,2024-09-21 22:01:17.105717+00:00,335842881.105717,39,https://github.com/google/j2objc
xUtils3,wyouflf,5988,2015-10-28T10:56:04Z,2024-09-21 22:01:17.105717+00:00,280926313.105717,9,https://github.com/wyouflf/xUtils3
Recaf,Col-E,5955,2017-07-27T06:01:10Z,2024-09-21 22:01:17.105717+00:00,225820807.105717,169,https://github.com/Col-E/Recaf
androidmvp,antoniolg,5935,2014-04-02T05:42:20Z,2024-09-21 22:01:17.105717+00:00,330538737.105717,0,https://github.com/antoniolg/androidmvp
springfox,springfox,5928,2012-05-06T06:38:57Z,2024-09-21 22:01:17.105717+00:00,390669740.105717,12,https://github.com/springfox/springfox
material-calendarview,prolificinteractive,5914,2015-02-09T22:31:56Z,2024-09-21 22:01:17.105717+00:00,303434961.105717,22,https://github.com/prolificinteractive/material-calendarview
ssm,liyifeng1994,5911,2016-06-18T17:58:56Z,2024-09-21 22:01:17.105717+00:00,260683341.105717,0,https://github.com/liyifeng1994/ssm
hibernate-orm,hibernate,5898,2010-10-04T16:15:52Z,2024-09-21 22:01:17.105717+00:00,440747125.105717,48,https://github.com/hibernate/hibernate-orm
motan,weibocom,5884,2016-04-20T10:56:17Z,2024-09-21 22:01:17.105717+00:00,265806300.105717,25,https://github.com/weibocom/motan
robolectric,robolectric,5874,2010-08-28T00:28:25Z,2024-09-21 22:01:17.105717+00:00,444000772.105717,102,https://github.com/robolectric/robolectric
gephi,gephi,5866,2011-10-22T03:14:46Z,2024-09-21 22:01:17.105717+00:00,407702791.105717,19,https://github.com/gephi/gephi
java-jwt,auth0,5848,2014-03-07T15:06:11Z,2024-09-21 22:01:17.105717+00:00,332751306.105717,44,https://github.com/auth0/java-jwt
pig,pig-mesh,5838,2019-08-26T03:24:53Z,2024-09-21 22:01:17.105717+00:00,160166184.105717,18,https://github.com/pig-mesh/pig
blade,lets-blade,5833,2015-06-10T03:35:49Z,2024-09-21 22:01:17.105717+00:00,293048728.105717,9,https://github.com/lets-blade/blade
incubator-kie-drools,apache,5832,2011-02-18T08:37:05Z,2024-09-21 22:01:17.105717+00:00,428937852.105717,4,https://github.com/apache/incubator-kie-drools
java-eight-part,CoderLeixiaoshuai,5821,2020-10-16T16:27:04Z,2024-09-21 22:01:17.105717+00:00,124090453.105717,0,https://github.com/CoderLeixiaoshuai/java-eight-part
useful-java-links,Vedenin,5820,2016-02-13T13:14:52Z,2024-09-21 22:01:17.105717+00:00,271586785.105717,0,https://github.com/Vedenin/useful-java-links
BoomMenu,Nightonke,5808,2016-03-19T12:04:12Z,2024-09-21 22:01:17.105717+00:00,268567025.105717,0,https://github.com/Nightonke/BoomMenu
btrace,btraceio,5796,2014-08-28T18:58:24Z,2024-09-21 22:01:17.105717+00:00,317703773.105717,32,https://github.com/btraceio/btrace
DiskLruCache,JakeWharton,5790,2012-01-05T00:36:34Z,2024-09-21 22:01:17.105717+00:00,401232283.105717,0,https://github.com/JakeWharton/DiskLruCache
tcc-transaction,changmingxie,5776,2015-12-05T04:27:53Z,2024-09-21 22:01:17.105717+00:00,277666404.105717,8,https://github.com/changmingxie/tcc-transaction
DiscreteScrollView,yarolegovich,5769,2017-03-03T23:38:54Z,2024-09-21 22:01:17.105717+00:00,238371743.105717,2,https://github.com/yarolegovich/DiscreteScrollView
SoloPi,alipay,5756,2019-03-14T15:32:49Z,2024-09-21 22:01:17.105717+00:00,174378508.105717,8,https://github.com/alipay/SoloPi
InfiniteCycleViewPager,Devlight,5749,2016-08-22T08:04:39Z,2024-09-21 22:01:17.105717+00:00,255102998.105717,2,https://github.com/Devlight/InfiniteCycleViewPager
circular-progress-button,dmytrodanylyk,5746,2014-06-07T12:58:48Z,2024-09-21 22:01:17.105717+00:00,324810149.105717,3,https://github.com/dmytrodanylyk/circular-progress-button
SpringBootVulExploit,LandGrey,5743,2020-05-20T09:18:44Z,2024-09-21 22:01:17.105717+00:00,136989753.105717,0,https://github.com/LandGrey/SpringBootVulExploit
zxing-android-embedded,journeyapps,5733,2012-11-28T16:36:39Z,2024-09-21 22:01:17.105717+00:00,372835478.105717,9,https://github.com/journeyapps/zxing-android-embedded
springside4,springside,5721,2012-02-23T08:39:03Z,2024-09-21 22:01:17.105717+00:00,396969734.105717,3,https://github.com/springside/springside4
XXPermissions,getActivity,5712,2018-06-15T14:31:29Z,2024-09-21 22:01:17.105717+00:00,197882988.105717,63,https://github.com/getActivity/XXPermissions
FastHub,k0shk0sh,5708,2017-02-18T17:53:16Z,2024-09-21 22:01:17.105717+00:00,239515681.105717,63,https://github.com/k0shk0sh/FastHub
aurora-imui,jpush,5707,2016-12-13T05:24:01Z,2024-09-21 22:01:17.105717+00:00,245349436.105717,42,https://github.com/jpush/aurora-imui
u2020,JakeWharton,5682,2013-11-14T11:58:23Z,2024-09-21 22:01:17.105717+00:00,342525774.105717,0,https://github.com/JakeWharton/u2020
Fast-Android-Networking,amitshekhariitbhu,5675,2016-03-21T18:35:44Z,2024-09-21 22:01:17.105717+00:00,268370733.105717,10,https://github.com/amitshekhariitbhu/Fast-Android-Networking
vavr,vavr-io,5672,2014-01-30T14:07:25Z,2024-09-21 22:01:17.105717+00:00,335865232.105717,16,https://github.com/vavr-io/vavr
vespa,vespa-engine,5637,2016-06-03T20:54:20Z,2024-09-21 22:01:17.105717+00:00,261968817.105717,163,https://github.com/vespa-engine/vespa
AndroidImageSlider,daimajia,5631,2014-06-02T06:04:17Z,2024-09-21 22:01:17.105717+00:00,325267020.105717,5,https://github.com/daimajia/AndroidImageSlider
SwipeRecyclerView,yanzhenjie,5619,2016-08-03T15:43:34Z,2024-09-21 22:01:17.105717+00:00,256717063.105717,0,https://github.com/yanzhenjie/SwipeRecyclerView
flink-cdc,apache,5617,2020-07-27T19:23:33Z,2024-09-21 22:01:17.105717+00:00,131078264.105717,19,https://github.com/apache/flink-cdc
HTextView,hanks-zyh,5611,2015-12-19T16:34:59Z,2024-09-21 22:01:17.105717+00:00,276413178.105717,0,https://github.com/hanks-zyh/HTextView
lanproxy,ffay,5608,2016-11-20T08:12:10Z,2024-09-21 22:01:17.105717+00:00,247326547.105717,1,https://github.com/ffay/lanproxy
Discovery,Nepxion,5607,2018-06-21T16:16:49Z,2024-09-21 22:01:17.105717+00:00,197358268.105717,130,https://github.com/Nepxion/Discovery
ShowcaseView,amlcurran,5602,2012-08-14T19:07:36Z,2024-09-21 22:01:17.105717+00:00,381984821.105717,13,https://github.com/amlcurran/ShowcaseView
FlowLayout,hongyangAndroid,5599,2015-08-28T09:32:31Z,2024-09-21 22:01:17.105717+00:00,286201726.105717,0,https://github.com/hongyangAndroid/FlowLayout
jetlinks-community,jetlinks,5597,2020-01-02T07:27:34Z,2024-09-21 22:01:17.105717+00:00,149006023.105717,18,https://github.com/jetlinks/jetlinks-community
react-native-splash-screen,crazycodeboy,5597,2016-09-14T10:43:55Z,2024-09-21 22:01:17.105717+00:00,253106242.105717,12,https://github.com/crazycodeboy/react-native-splash-screen
Blurry,wasabeef,5584,2015-07-23T14:12:08Z,2024-09-21 22:01:17.105717+00:00,289295349.105717,0,https://github.com/wasabeef/Blurry
ListViewAnimations,nhaarman,5567,2013-03-19T11:59:23Z,2024-09-21 22:01:17.105717+00:00,363261714.105717,14,https://github.com/nhaarman/ListViewAnimations
disconf,knightliao,5563,2014-05-30T09:39:27Z,2024-09-21 22:01:17.105717+00:00,325513310.105717,12,https://github.com/knightliao/disconf
datax-web,WeiYe-Jing,5562,2019-11-19T01:09:05Z,2024-09-21 22:01:17.105717+00:00,152830332.105717,5,https://github.com/WeiYe-Jing/datax-web
google-java-format,google,5562,2015-05-11T20:38:28Z,2024-09-21 22:01:17.105717+00:00,295579369.105717,28,https://github.com/google/google-java-format
iotdb,apache,5531,2018-11-24T21:29:17Z,2024-09-21 22:01:17.105717+00:00,183861120.105717,37,https://github.com/apache/iotdb
camel,apache,5515,2009-05-21T00:25:36Z,2024-09-21 22:01:17.105717+00:00,484090541.105717,0,https://github.com/apache/camel
Android-ZBLibrary,TommyLemon,5509,2015-08-20T16:03:53Z,2024-09-21 22:01:17.105717+00:00,286869444.105717,25,https://github.com/TommyLemon/Android-ZBLibrary
StickyListHeaders,emilsjolander,5508,2012-03-11T18:29:18Z,2024-09-21 22:01:17.105717+00:00,395465519.105717,16,https://github.com/emilsjolander/StickyListHeaders
hive,apache,5505,2009-05-21T02:31:01Z,2024-09-21 22:01:17.105717+00:00,484083016.105717,0,https://github.com/apache/hive
mini-spring,DerekYRC,5504,2020-11-17T11:59:18Z,2024-09-21 22:01:17.105717+00:00,121341719.105717,0,https://github.com/DerekYRC/mini-spring
mosby,sockeqwe,5490,2015-03-25T00:59:19Z,2024-09-21 22:01:17.105717+00:00,299710918.105717,15,https://github.com/sockeqwe/mosby
hippo4j,opengoofy,5483,2021-06-16T02:59:48Z,2024-09-21 22:01:17.105717+00:00,103143689.105717,18,https://github.com/opengoofy/hippo4j
freeline,alibaba,5481,2016-08-03T17:22:52Z,2024-09-21 22:01:17.105717+00:00,256711105.105717,22,https://github.com/alibaba/freeline
hertzbeat,apache,5475,2022-02-04T14:48:56Z,2024-09-21 22:01:17.105717+00:00,82969941.105717,22,https://github.com/apache/hertzbeat
lamp-cloud,dromara,5471,2018-01-17T02:51:04Z,2024-09-21 22:01:17.105717+00:00,210798613.105717,0,https://github.com/dromara/lamp-cloud
kafdrop,obsidiandynamics,5459,2019-05-27T08:46:56Z,2024-09-21 22:01:17.105717+00:00,168009261.105717,48,https://github.com/obsidiandynamics/kafdrop
barcodescanner,dm77,5459,2014-02-24T21:14:09Z,2024-09-21 22:01:17.105717+00:00,333679628.105717,6,https://github.com/dm77/barcodescanner
api-samples,youtube,5440,2013-12-09T18:41:41Z,2024-09-21 22:01:17.105717+00:00,340341576.105717,0,https://github.com/youtube/api-samples
uid-generator,baidu,5436,2017-03-27T04:03:43Z,2024-09-21 22:01:17.105717+00:00,236368654.105717,0,https://github.com/baidu/uid-generator
rebound,facebookarchive,5435,2013-10-11T01:12:37Z,2024-09-21 22:01:17.105717+00:00,345502120.105717,10,https://github.com/facebookarchive/rebound
scribejava,scribejava,5431,2010-09-05T19:11:40Z,2024-09-21 22:01:17.105717+00:00,443242177.105717,9,https://github.com/scribejava/scribejava
MagicCamera,wuhaoyu1990,5431,2016-01-08T11:36:56Z,2024-09-21 22:01:17.105717+00:00,274703061.105717,0,https://github.com/wuhaoyu1990/MagicCamera
IJPay,Javen205,5424,2017-05-02T03:15:32Z,2024-09-21 22:01:17.105717+00:00,233261145.105717,24,https://github.com/Javen205/IJPay
AndroidVideoCache,danikula,5423,2015-04-01T11:25:52Z,2024-09-21 22:01:17.105717+00:00,299068525.105717,20,https://github.com/danikula/AndroidVideoCache
dubbo-spring-boot-project,apache,5406,2018-01-18T12:10:50Z,2024-09-21 22:01:17.105717+00:00,210678627.105717,13,https://github.com/apache/dubbo-spring-boot-project
EdXposed,ElderDrivers,5405,2019-01-18T16:18:19Z,2024-09-21 22:01:17.105717+00:00,179127778.105717,27,https://github.com/ElderDrivers/EdXposed
pinot,apache,5403,2014-05-19T23:27:48Z,2024-09-21 22:01:17.105717+00:00,326414009.105717,19,https://github.com/apache/pinot
javaparser,javaparser,5383,2011-10-30T14:03:44Z,2024-09-21 22:01:17.105717+00:00,406972653.105717,52,https://github.com/javaparser/javaparser
wechat,motianhuo,5376,2015-05-25T02:33:37Z,2024-09-21 22:01:17.105717+00:00,294434860.105717,0,https://github.com/motianhuo/wechat
android-job,Evernote,5375,2015-08-20T19:36:54Z,2024-09-21 22:01:17.105717+00:00,286856663.105717,31,https://github.com/Evernote/android-job
TapTargetView,KeepSafe,5368,2016-09-11T09:07:36Z,2024-09-21 22:01:17.105717+00:00,253371221.105717,24,https://github.com/KeepSafe/TapTargetView
SystemBarTint,jgilfelt,5363,2013-11-17T12:35:05Z,2024-09-21 22:01:17.105717+00:00,342264372.105717,3,https://github.com/jgilfelt/SystemBarTint
lettuce,redis,5360,2014-05-10T13:08:46Z,2024-09-21 22:01:17.105717+00:00,327228751.105717,114,https://github.com/redis/lettuce
spring-boot-projects,ZHENFENG13,5353,2017-04-01T01:50:14Z,2024-09-21 22:01:17.105717+00:00,235944663.105717,0,https://github.com/ZHENFENG13/spring-boot-projects
cw-omnibus,commonsguy,5348,2012-03-12T14:12:06Z,2024-09-21 22:01:17.105717+00:00,395394551.105717,36,https://github.com/commonsguy/cw-omnibus
XRecyclerView,XRecyclerView,5339,2015-11-18T08:14:22Z,2024-09-21 22:01:17.105717+00:00,279121615.105717,0,https://github.com/XRecyclerView/XRecyclerView
hudi,apache,5335,2016-12-14T15:53:41Z,2024-09-21 22:01:17.105717+00:00,245225256.105717,28,https://github.com/apache/hudi
austin,ZhongFuCheng3y,5331,2021-11-06T09:36:01Z,2024-09-21 22:01:17.105717+00:00,90764716.105717,0,https://github.com/ZhongFuCheng3y/austin
socket.io-client-java,socketio,5325,2013-04-28T17:04:05Z,2024-09-21 22:01:17.105717+00:00,359787432.105717,6,https://github.com/socketio/socket.io-client-java
JSqlParser,JSQLParser,5319,2011-06-23T22:51:52Z,2024-09-21 22:01:17.105717+00:00,418086565.105717,34,https://github.com/JSQLParser/JSqlParser
android-advancedrecyclerview,h6ah4i,5318,2015-01-24T16:14:39Z,2024-09-21 22:01:17.105717+00:00,304839998.105717,1,https://github.com/h6ah4i/android-advancedrecyclerview
shimmer-android,facebookarchive,5315,2015-02-27T22:25:22Z,2024-09-21 22:01:17.105717+00:00,301880155.105717,5,https://github.com/facebookarchive/shimmer-android
gradle-retrolambda,evant,5300,2013-08-05T02:09:58Z,2024-09-21 22:01:17.105717+00:00,351287479.105717,37,https://github.com/evant/gradle-retrolambda
FastBle,Jasonchenlijian,5289,2016-08-23T02:06:33Z,2024-09-21 22:01:17.105717+00:00,255038084.105717,9,https://github.com/Jasonchenlijian/FastBle
generator,mybatis,5276,2013-02-10T11:14:50Z,2024-09-21 22:01:17.105717+00:00,366461187.105717,11,https://github.com/mybatis/generator
janusgraph,JanusGraph,5276,2016-12-26T13:26:29Z,2024-09-21 22:01:17.105717+00:00,244197288.105717,26,https://github.com/JanusGraph/janusgraph
VitamioBundle,yixia,5270,2012-10-19T08:40:49Z,2024-09-21 22:01:17.105717+00:00,376320028.105717,0,https://github.com/yixia/VitamioBundle
CompreFace,exadel-inc,5269,2020-07-06T08:29:43Z,2024-09-21 22:01:17.105717+00:00,132931894.105717,11,https://github.com/exadel-inc/CompreFace
android-lifecycle,xxv,5264,2014-04-18T14:26:22Z,2024-09-21 22:01:17.105717+00:00,329124895.105717,0,https://github.com/xxv/android-lifecycle
AmazeFileManager,TeamAmaze,5253,2014-07-14T19:47:53Z,2024-09-21 22:01:17.105717+00:00,321588804.105717,66,https://github.com/TeamAmaze/AmazeFileManager
titan,thinkaurelius,5247,2012-02-25T22:53:53Z,2024-09-21 22:01:17.105717+00:00,396745644.105717,0,https://github.com/thinkaurelius/titan
Side-Menu.Android,Yalantis,5234,2015-01-13T11:11:27Z,2024-09-21 22:01:17.105717+00:00,305808590.105717,2,https://github.com/Yalantis/Side-Menu.Android
Dexter,Karumi,5231,2015-11-17T13:14:43Z,2024-09-21 22:01:17.105717+00:00,279189994.105717,33,https://github.com/Karumi/Dexter
twoway-view,lucasr,5230,2013-01-18T20:55:23Z,2024-09-21 22:01:17.105717+00:00,368413554.105717,0,https://github.com/lucasr/twoway-view
MusicBot,jagrosh,5228,2016-08-14T18:46:29Z,2024-09-21 22:01:17.105717+00:00,255755688.105717,38,https://github.com/jagrosh/MusicBot
